,67_ALSWR
ACC,0.7794117647058824
AUC,0.6626972923727436
Fscore,0.0004987883300102787
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.7045972591594747
NDCGk,0.2151331151323377
global AUC,0.7896883342380284
global NDCG,0.7101656961049104
prediction time (sec),0.15691828727722168
training time (sec),52.84875750541687
