,24_SimpleBinaryClassifier
ACC,1.0
AUC,0.5
Fscore,0.001470045501135046
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.47492224579306375
NDCGk,0.2430122923629786
global AUC,0.9022094988911553
global NDCG,0.4835019994715038
prediction time (sec),1.994490385055542
training time (sec),591.0374631881714
