,48_SimpleBinaryClassifier
ACC,1.0
AUC,0.5
Fscore,0.0018331822324132397
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.5306896658865136
NDCGk,0.2352693078204087
global AUC,0.9042887064749201
global NDCG,0.4844120621144279
prediction time (sec),2.0346596240997314
training time (sec),546.2435164451599
