,68_SimpleBinaryClassifier
ACC,1.0
AUC,0.5
Fscore,0.0016299629508898655
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.4815927716720257
NDCGk,0.25044815405641413
global AUC,0.9010243996051724
global NDCG,0.4813415987957612
prediction time (sec),1.8476662635803223
training time (sec),565.3110132217407
