,43_SimpleBinaryClassifier
ACC,1.0
AUC,0.5
Fscore,0.0012510954770973122
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.5287056258453893
NDCGk,0.2376455242552693
global AUC,0.9045677696018218
global NDCG,0.4861737971809657
prediction time (sec),1.973703145980835
training time (sec),600.4382877349854
