,9_FastaiCollabWrapper
ACC,0.9718649517684887
AUC,0.5
Fscore,0.0002351410919360084
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.44399590886199375
NDCGk,0.16572411557719868
global AUC,0.8820087592165785
global NDCG,0.48692517092858206
prediction time (sec),101.2521231174469
training time (sec),1312.8258001804352
