,72_FastaiCollabWrapper
ACC,0.9678456591639871
AUC,0.5
Fscore,0.00023473702502633113
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.4177148003604165
NDCGk,0.16572411557719868
global AUC,0.873407711064349
global NDCG,0.4832336763113665
prediction time (sec),117.04165172576904
training time (sec),1282.778678894043
