,75_FastaiCollabWrapper
ACC,0.9590032154340836
AUC,0.5
Fscore,0.00023313213130837836
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.5462866368858454
NDCGk,0.16572411557719868
global AUC,0.8922411925753109
global NDCG,0.496800546460211
prediction time (sec),127.94548535346985
training time (sec),1388.8542392253876
