,26_FastaiCollabWrapper
ACC,0.9654340836012861
AUC,0.5
Fscore,0.00023417346373123297
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.5413306177826265
NDCGk,0.16572411557719868
global AUC,0.9000925415106907
global NDCG,0.5008599984479529
prediction time (sec),100.4734468460083
training time (sec),1086.3835968971252
