,19_FastaiCollabWrapper
ACC,0.9598070739549839
AUC,0.5
Fscore,0.00023352863624927743
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.41270132302095286
NDCGk,0.16572411557719868
global AUC,0.8632416463580432
global NDCG,0.4810415923031918
prediction time (sec),100.01419162750244
training time (sec),1508.2903292179108
