,27_DRRS
ACC,0.5330073349633252
AUC,0.5174368534882834
Fscore,0.0013107927750976391
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.5263781187146576
NDCGk,0.22637264376832775
global AUC,0.5348434059260591
global NDCG,0.4953726400810515
prediction time (sec),0.007742166519165039
training time (sec),631.5463695526123
