,4_DRRS
ACC,0.5354523227383863
AUC,0.5244983694903831
Fscore,0.0013602623441570333
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.5198078891734709
NDCGk,0.22615611228058227
global AUC,0.5361264172215855
global NDCG,0.49535335747165926
prediction time (sec),0.008085012435913086
training time (sec),625.5060322284698
