,1_DRRS
ACC,0.5061124694376528
AUC,0.5037264834097659
Fscore,0.0012525520717424578
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.5214273457390253
NDCGk,0.21818665444985835
global AUC,0.5123480067804844
global NDCG,0.4972030109665121
prediction time (sec),0.014040708541870117
training time (sec),686.2069084644318
