,15_DRRS
ACC,0.5232273838630807
AUC,0.5158550832495066
Fscore,0.0013219826638109886
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.5223552134593166
NDCGk,0.2329885053817111
global AUC,0.5250745047975625
global NDCG,0.4909717754980732
prediction time (sec),0.014571189880371094
training time (sec),838.9823257923126
