,73_DRRS
ACC,0.511002444987775
AUC,0.5089901860963526
Fscore,0.0012294324216140203
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.518913211668776
NDCGk,0.22771702813807315
global AUC,0.5152120749655431
global NDCG,0.4930668946551511
prediction time (sec),0.02051520347595215
training time (sec),1194.1412556171417
