,68_DRRS
ACC,0.5330073349633252
AUC,0.5254917979106616
Fscore,0.0013490726053744023
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.5147230818629325
NDCGk,0.22457228500619017
global AUC,0.5317910063527437
global NDCG,0.49566040184382926
prediction time (sec),0.029160261154174805
training time (sec),1471.3923752307892
