,61_DRRS
ACC,0.511002444987775
AUC,0.5067602244135907
Fscore,0.0013053467588891082
HR@10,0.007334963325183374
HR@2,0.0024449877750611247
HR@5,0.007334963325183374
Lin's AUC,0.48683515869680605
NDCGk,0.23147951010664383
global AUC,0.5118797361736734
global NDCG,0.5243354839116073
prediction time (sec),0.015755414962768555
training time (sec),1451.046748161316
