,16_DRRS
ACC,0.5354523227383863
AUC,0.5190373117294844
Fscore,0.0013576153618719744
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.520910129003047
NDCGk,0.23870611204892045
global AUC,0.5358647824066495
global NDCG,0.4992036206789617
prediction time (sec),0.014620780944824219
training time (sec),664.4603695869446
