,85_HAN
ACC,1.0
AUC,0.5
Fscore,0.004049670655826028
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.6899114669279753
NDCGk,0.24538664018780795
global AUC,0.9294178685656037
global NDCG,0.49865674325777026
prediction time (sec),0.09556841850280762
training time (sec),336.9021942615509
