,27_HAN
ACC,1.0
AUC,0.5
Fscore,0.004049670655826028
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.7379803206141544
NDCGk,0.24538664018780795
global AUC,0.9365287398221522
global NDCG,0.5384382579080069
prediction time (sec),0.11560964584350586
training time (sec),328.22920298576355
