,30_HAN
ACC,1.0
AUC,0.5
Fscore,0.004049670655826028
HR@10,0.006191950464396285
HR@2,0.0
HR@5,0.0
Lin's AUC,0.747195818512083
NDCGk,0.24538664018780795
global AUC,0.9392368450962045
global NDCG,0.5613225043912153
prediction time (sec),0.08446812629699707
training time (sec),334.14236998558044
