,1_FastaiCollabWrapper
ACC,0.1780821917808219
AUC,0.5
Fscore,0.00011019543937559527
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.665104974153677
NDCGk,0.1975368959252907
global AUC,0.2674425379526416
global NDCG,0.28072811559597044
prediction time (sec),5.707233667373657
training time (sec),83.37235569953918
