,33_FastaiCollabWrapper
ACC,0.9863013698630136
AUC,0.5
Fscore,0.0003800289612777521
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.655724679696028
NDCGk,0.1975368959252907
global AUC,0.9411603411262838
global NDCG,0.3527466394066501
prediction time (sec),8.96419620513916
training time (sec),71.7658121585846
