,16_FastaiCollabWrapper
ACC,0.9863013698630136
AUC,0.5
Fscore,0.0003800289612777521
HR@10,0.013888888888888888
HR@2,0.0
HR@5,0.013888888888888888
Lin's AUC,0.586106279953821
NDCGk,0.1975368959252907
global AUC,0.9252768137200136
global NDCG,0.35820316202962893
prediction time (sec),5.7371838092803955
training time (sec),92.0023672580719
