,42_PMF
ACC,0.49144254278728605
AUC,0.49673891612476023
Fscore,0.0011075405277293508
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.5158234526764649
NDCGk,0.21782328130626374
global AUC,0.49320804311205224
global NDCG,0.4548596841960372
prediction time (sec),0.017743349075317383
training time (sec),24.838348865509033
