,30_PMF
ACC,0.5207823960880196
AUC,0.5212433400630024
Fscore,0.0011828049942999676
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.5323641793818888
NDCGk,0.23028231467849
global AUC,0.520592064615271
global NDCG,0.46018635066453867
prediction time (sec),0.011792182922363281
training time (sec),15.25739312171936
