,66_PMF
ACC,0.5183374083129584
AUC,0.5216521521360611
Fscore,0.0011557476345462265
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.5229094860788379
NDCGk,0.2196385574649601
global AUC,0.5171767916268409
global NDCG,0.45622454971111187
prediction time (sec),0.01959228515625
training time (sec),20.600048303604126
