,65_BNNR
ACC,1.0
AUC,0.5
Fscore,0.004049670655826028
HR@10,0.009287925696594427
HR@2,0.006191950464396285
HR@5,0.009287925696594427
Lin's AUC,0.6444640105309746
NDCGk,0.24538664018780795
global AUC,0.9297212987342571
global NDCG,0.6004874008153522
prediction time (sec),0.02870631217956543
training time (sec),469.310583114624
