,29_BNNR
ACC,1.0
AUC,0.5
Fscore,0.004049670655826028
HR@10,0.015479876160990712
HR@2,0.0030959752321981426
HR@5,0.009287925696594427
Lin's AUC,0.643622092839171
NDCGk,0.24538664018780795
global AUC,0.9309991659116628
global NDCG,0.5949876214986471
prediction time (sec),0.05216169357299805
training time (sec),520.9081785678864
