,37_BNNR
ACC,1.0
AUC,0.5
Fscore,0.004049670655826028
HR@10,0.009287925696594427
HR@2,0.006191950464396285
HR@5,0.009287925696594427
Lin's AUC,0.6372258404028873
NDCGk,0.24538664018780795
global AUC,0.9295885276711704
global NDCG,0.5994460631804227
prediction time (sec),0.0307464599609375
training time (sec),461.6523928642273
