,5_BNNR
ACC,1.0
AUC,0.5
Fscore,0.004049670655826028
HR@10,0.01238390092879257
HR@2,0.0030959752321981426
HR@5,0.009287925696594427
Lin's AUC,0.6715557465187117
NDCGk,0.24538664018780795
global AUC,0.9348185980679055
global NDCG,0.6048087985727092
prediction time (sec),0.04795217514038086
training time (sec),616.6371207237244
