,39_BNNR
ACC,1.0
AUC,0.5
Fscore,0.004049670655826028
HR@10,0.009287925696594427
HR@2,0.006191950464396285
HR@5,0.009287925696594427
Lin's AUC,0.6508128451781499
NDCGk,0.24538664018780795
global AUC,0.9336853821733009
global NDCG,0.6104081487526105
prediction time (sec),0.05618882179260254
training time (sec),454.02458000183105
