,91_NIMCGCN
ACC,0.9863013698630136
AUC,0.5
Fscore,0.0003800289612777521
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.4911071210039828
NDCGk,0.1975368959252907
global AUC,0.8980707131865081
global NDCG,0.32238944250727414
prediction time (sec),9.514272928237915
training time (sec),263.52018785476685
