,61_LRSSL
ACC,0.974025974025974
AUC,0.5
Fscore,0.0002019644240026389
HR@10,0.0017777777777777779
HR@2,0.0008888888888888889
HR@5,0.0017777777777777779
Lin's AUC,0.4898148889612712
NDCGk,0.17693953653654035
global AUC,0.898480647927685
global NDCG,0.5104563579333666
prediction time (sec),41.54008674621582
training time (sec),17819.36395740509
