,79_LRSSL
ACC,0.5636363636363636
AUC,0.5
Fscore,8.670686699502271e-05
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.49437511659670025
NDCGk,0.18189873286430164
global AUC,0.5563933982961027
global NDCG,0.464500652496582
prediction time (sec),54.634040117263794
training time (sec),30971.9069583416
