,35_LRSSL
ACC,0.9757575757575757
AUC,0.5
Fscore,0.00017697067597272054
HR@10,0.0008888888888888889
HR@2,0.0
HR@5,0.0008888888888888889
Lin's AUC,0.7234681839273605
NDCGk,0.17102112983259637
global AUC,0.9430769569960169
global NDCG,0.5573406076126506
prediction time (sec),34.40737867355347
training time (sec),17818.07650732994
