,39_LogisticMF
ACC,1.0
AUC,0.5
Fscore,0.00024342051892371294
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.5578053752551783
NDCGk,0.1773132460734375
global AUC,0.9081301609893178
global NDCG,0.30753465443541506
prediction time (sec),1.3731579780578613
training time (sec),220.63868689537048
