,66_LogisticMF
ACC,1.0
AUC,0.5
Fscore,0.00024342051892371294
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.6226571608285666
NDCGk,0.1773132460734375
global AUC,0.9269989696824783
global NDCG,0.3191113503012392
prediction time (sec),2.423520803451538
training time (sec),344.1558554172516
