,35_LogisticMF
ACC,1.0
AUC,0.5
Fscore,0.00024342051892371294
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.6224131105095989
NDCGk,0.1773132460734375
global AUC,0.9229579089403784
global NDCG,0.31767416962408457
prediction time (sec),1.6824405193328857
training time (sec),257.28118085861206
