,58_LogisticMF
ACC,1.0
AUC,0.5
Fscore,0.00024342051892371294
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.6258561552687866
NDCGk,0.1773132460734375
global AUC,0.9228909839530717
global NDCG,0.31739144402394465
prediction time (sec),5.1118552684783936
training time (sec),673.9454321861267
