,57_SimpleBinaryClassifier
ACC,1.0
AUC,0.5
Fscore,0.004049670655826028
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.4573244698503549
NDCGk,0.24538664018780795
global AUC,0.8966687312516849
global NDCG,0.45951210883202226
prediction time (sec),2.843071937561035
training time (sec),986.9607527256012
