,74_SimpleBinaryClassifier
ACC,1.0
AUC,0.5
Fscore,0.004049670655826028
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.46182335145024644
NDCGk,0.24538664018780795
global AUC,0.8959052976389374
global NDCG,0.4588773355768285
prediction time (sec),2.808087110519409
training time (sec),940.0306277275085
