,80_SimpleBinaryClassifier
ACC,1.0
AUC,0.5
Fscore,0.004049670655826028
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.4627564157758725
NDCGk,0.24538664018780795
global AUC,0.8972632936400321
global NDCG,0.45974433516084223
prediction time (sec),2.957592725753784
training time (sec),984.3560507297516
