,91_SimpleBinaryClassifier
ACC,1.0
AUC,0.5
Fscore,0.004049670655826028
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.45493623167498015
NDCGk,0.24538664018780795
global AUC,0.8970835948736133
global NDCG,0.4591045554482667
prediction time (sec),2.908796787261963
training time (sec),993.0192720890045
