,22_SimpleBinaryClassifier
ACC,1.0
AUC,0.5
Fscore,0.004049670655826028
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.46635662083826307
NDCGk,0.24538664018780795
global AUC,0.9011919536391386
global NDCG,0.4706524602773804
prediction time (sec),3.1064674854278564
training time (sec),1326.0754623413086
