,100_SimpleBinaryClassifier
ACC,1.0
AUC,0.5
Fscore,0.004049670655826028
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.45901184452905197
NDCGk,0.24538664018780795
global AUC,0.8977585617869509
global NDCG,0.45984844692495963
prediction time (sec),2.808588981628418
training time (sec),914.5276906490326
