,24_LRSSL
ACC,0.002109704641350211
AUC,0.500633881243542
Fscore,6.60676532769556e-05
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.5467984451338087
NDCGk,0.28061562632031334
global AUC,0.10670991337891443
global NDCG,0.38941299178895017
prediction time (sec),2.0528132915496826
training time (sec),204.0670771598816
