,81_LRSSL
ACC,0.0
AUC,0.49979906206384106
Fscore,0.0
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.49020742755184293
NDCGk,0.2766370486145432
global AUC,0.10257102878046676
global NDCG,0.38665321406889025
prediction time (sec),2.07466721534729
training time (sec),207.2538812160492
