,56_LRSSL
ACC,0.0
AUC,0.4997296776923185
Fscore,0.0
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.486379400864265
NDCGk,0.27879583774044936
global AUC,0.09485036226989266
global NDCG,0.3863851657018965
prediction time (sec),2.0748512744903564
training time (sec),206.11831998825073
