,7_LRSSL
ACC,0.0
AUC,0.49963897088241604
Fscore,0.0
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.5166196185650381
NDCGk,0.27871129153379004
global AUC,0.09944265414970774
global NDCG,0.38653889668364116
prediction time (sec),1.8916525840759277
training time (sec),198.12168192863464
