,95_LRSSL
ACC,0.0
AUC,0.49968393819274154
Fscore,0.0
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.45445014269781503
NDCGk,0.2778953004244239
global AUC,0.09256531458302188
global NDCG,0.38629861680469496
prediction time (sec),1.920527458190918
training time (sec),200.10201907157898
