,76_ALSWR
ACC,0.6925064599483204
AUC,0.6285438286068118
Fscore,0.0017501423526798125
HR@10,0.012919896640826873
HR@2,0.002583979328165375
HR@5,0.0103359173126615
Lin's AUC,0.6507594769698314
NDCGk,0.2507827717389656
global AUC,0.6951930049329449
global NDCG,0.6322777095574256
prediction time (sec),0.019265174865722656
training time (sec),16.65255093574524
