,44_ALSWR
ACC,0.6589147286821705
AUC,0.5921398325943908
Fscore,0.0017394533661970186
HR@10,0.012919896640826873
HR@2,0.002583979328165375
HR@5,0.007751937984496124
Lin's AUC,0.6363687162205104
NDCGk,0.25766352332402165
global AUC,0.6628967858864075
global NDCG,0.6376296909127039
prediction time (sec),0.021542787551879883
training time (sec),17.888315677642822
