,82_ALSWR
ACC,0.661498708010336
AUC,0.5883859841897242
Fscore,0.0022307944789332055
HR@10,0.007751937984496124
HR@2,0.002583979328165375
HR@5,0.00516795865633075
Lin's AUC,0.6567854006308366
NDCGk,0.2331310469002295
global AUC,0.6676362832092235
global NDCG,0.6419532150301746
prediction time (sec),0.03312849998474121
training time (sec),17.695220708847046
