,65_MBiRW
ACC,1.0
AUC,0.5
Fscore,0.0015357549044806354
HR@10,0.0103359173126615
HR@2,0.0
HR@5,0.002583979328165375
Lin's AUC,0.838361500540102
NDCGk,0.23385274049938198
global AUC,0.9670852271777675
global NDCG,0.6646196939081054
prediction time (sec),0.02423238754272461
training time (sec),2795.549644947052
