,43_MBiRW
ACC,1.0
AUC,0.5
Fscore,0.0012510954770973122
HR@10,0.015503875968992248
HR@2,0.00516795865633075
HR@5,0.0103359173126615
Lin's AUC,0.846514530037152
NDCGk,0.2376455242552693
global AUC,0.9695268255089493
global NDCG,0.7278103619795608
prediction time (sec),0.02473163604736328
training time (sec),2777.3142099380493
