,81_MBiRW
ACC,1.0
AUC,0.5
Fscore,0.0012179269282395458
HR@10,0.007751937984496124
HR@2,0.002583979328165375
HR@5,0.00516795865633075
Lin's AUC,0.8341972734897564
NDCGk,0.23894296279583557
global AUC,0.9654310071994897
global NDCG,0.6607371100263238
prediction time (sec),0.025541305541992188
training time (sec),2773.225579738617
