,80_ALSWR
ACC,0.0653061224489796
AUC,0.5115841341725954
Fscore,0.0002972398218446777
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.06659951608036413
NDCGk,0.22953378923296694
global AUC,0.15187957779001127
global NDCG,0.38884557228261324
prediction time (sec),0.09538745880126953
training time (sec),55.50595736503601
