,56_ALSWR
ACC,0.061224489795918366
AUC,0.5086710784440518
Fscore,0.0002969966879846669
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.07063044542887789
NDCGk,0.22426861121298894
global AUC,0.149121838008059
global NDCG,0.389861414362115
prediction time (sec),0.058205366134643555
training time (sec),33.10439491271973
