,47_ALSWR
ACC,0.07346938775510205
AUC,0.512656965694593
Fscore,0.0003390809683583026
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.07678712163076659
NDCGk,0.22877488548917696
global AUC,0.15899841436749032
global NDCG,0.3917748788268212
prediction time (sec),0.06163930892944336
training time (sec),32.447356939315796
